Permit Type Desc,Issued Date,Original Address 1,Original City,Original State,Original Zip,Latitude,Longitude,Location
Building Permit,11/17/2021,2020 PAYNE AVE,AUSTIN,TX,78757,30.33944421,-97.73722756,"(30.33944421, -97.73722756)"
Building Permit,11/17/2021,10500 ROY BUTLER DR,AUSTIN,TX,78717,30.502516,-97.76790685,"(30.502516, -97.76790685)"
Building Permit,11/17/2021,6007 1/2 N IH 35 SVRD NB,AUSTIN,TX,78723,30.32042341,-97.70486377,"(30.32042341, -97.70486377)"
Building Permit,11/17/2021,7200 COVERED BRIDGE DR,AUSTIN,TX,78736,30.24377765,-97.89908605,"(30.24377765, -97.89908605)"
Building Permit,11/17/2021,9000 1/2 S CONGRESS AVE,AUSTIN,TX,78748,30.16853784,-97.78883838,"(30.16853784, -97.78883838)"
Building Permit,11/18/2021,5840 GORHAM GLEN LN,AUSTIN,TX,78739,30.18382374,-97.88875999,"(30.18382374, -97.88875999)"
Building Permit,11/18/2021,1308 TRAVIS HEIGHTS BLVD,AUSTIN,TX,78704,30.24741502,-97.74021814,"(30.24741502, -97.74021814)"
Building Permit,11/18/2021,1308 TRAVIS HEIGHTS BLVD,AUSTIN,TX,78704,30.24741502,-97.74021814,"(30.24741502, -97.74021814)"
Building Permit,11/18/2021,9215 W PARMER LN,AUSTIN,TX,78717,30.47763587,-97.76581636,"(30.47763587, -97.76581636)"
Building Permit,11/18/2021,12100 SAMSUNG BLVD BLDG FAB1,AUSTIN,TX,78754,30.37323277,-97.63607911,"(30.37323277, -97.63607911)"
Building Permit,11/18/2021,1113 WALTON LN,AUSTIN,TX,78721,30.25840573,-97.68803694,"(30.25840573, -97.68803694)"
Building Permit,11/18/2021,1113 WALTON LN,AUSTIN,TX,78721,30.25840573,-97.68803694,"(30.25840573, -97.68803694)"
Building Permit,11/18/2021,1111 WALTON LN,AUSTIN,TX,78721,30.25816174,-97.68780918,"(30.25816174, -97.68780918)"
Building Permit,11/18/2021,1111 WALTON LN,AUSTIN,TX,78721,30.25816174,-97.68780918,"(30.25816174, -97.68780918)"
Building Permit,11/18/2021,1802 CLIFFWOOD DR,AUSTIN,TX,78733,30.34546036,-97.87244616,"(30.34546036, -97.87244616)"
Building Permit,11/18/2021,2020 PAYNE AVE,AUSTIN,TX,78757,30.33944421,-97.73722756,"(30.33944421, -97.73722756)"
Building Permit,11/18/2021,9817 CHIRPY WAY,AUSTIN,TX,78653,30.29594663,-97.55396419,"(30.29594663, -97.55396419)"
Building Permit,11/18/2021,3900 PEARCE RD,AUSTIN,TX,78730,30.34519478,-97.81891714,"(30.34519478, -97.81891714)"
Building Permit,11/18/2021,7218 VALBURN DR,AUSTIN,TX,78731,30.36826288,-97.77641019,"(30.36826288, -97.77641019)"
Building Permit,11/18/2021,403 1/2 BASTROP HWY NB,AUSTIN,TX,78742,30.2398136,-97.68685471,"(30.2398136, -97.68685471)"
Building Permit,11/18/2021,1306 FOXCROFT PL,AUSTIN,TX,78746,30.26486496,-97.7959442,"(30.26486496, -97.7959442)"
Building Permit,11/18/2021,1011 APOLLO DR,AUSTIN,TX,78758,30.38464379,-97.6913024,"(30.38464379, -97.6913024)"
Building Permit,11/18/2021,3424 GALESBURG DR,AUSTIN,TX,78745,30.20617383,-97.83512213,"(30.20617383, -97.83512213)"
Building Permit,11/18/2021,2801 VIA FORTUNA BLDG 7 UNIT 630,AUSTIN,TX,78746,30.25205804,-97.79989856,"(30.25205804, -97.79989856)"
Building Permit,11/18/2021,9808 OAK RUN DR,AUSTIN,TX,78758,30.37476011,-97.70850879,"(30.37476011, -97.70850879)"
Building Permit,11/18/2021,2816 TOM MILLER ST,AUSTIN,TX,78723,30.2902393,-97.69942644,"(30.2902393, -97.69942644)"
Building Permit,11/18/2021,2818 TOM MILLER ST,AUSTIN,TX,78723,30.29024349,-97.69936294,"(30.29024349, -97.69936294)"
Building Permit,11/18/2021,2820 TOM MILLER ST,AUSTIN,TX,78723,30.290242,-97.69929008,"(30.290242, -97.69929008)"
Building Permit,11/18/2021,2822 TOM MILLER ST,AUSTIN,TX,78723,30.29024626,-97.69922975,"(30.29024626, -97.69922975)"
Building Permit,11/18/2021,2824 TOM MILLER ST,AUSTIN,TX,78723,30.29024201,-97.69915697,"(30.29024201, -97.69915697)"
Building Permit,11/18/2021,2826 TOM MILLER ST,AUSTIN,TX,78723,30.29024071,-97.69909362,"(30.29024071, -97.69909362)"
Building Permit,11/18/2021,12333 CEDAR BEND CV,AUSTIN,TX,78758,30.40867253,-97.6900346,"(30.40867253, -97.6900346)"
Building Permit,11/18/2021,1705 VICTORIA DR,AUSTIN,TX,78721,30.28322152,-97.68906499,"(30.28322152, -97.68906499)"
Building Permit,11/18/2021,6107 BEGONIA CIR,AUSTIN,TX,78741,30.23253949,-97.70156702,"(30.23253949, -97.70156702)"
Building Permit,11/18/2021,7613 PROVIDENCE AVE,AUSTIN,TX,78752,30.33490438,-97.69363162,"(30.33490438, -97.69363162)"
Building Permit,11/18/2021,11501 BURNET RD BLDG 903,AUSTIN,TX,78758,30.40020508,-97.71840394,"(30.40020508, -97.71840394)"
Building Permit,11/18/2021,814 ORLAND BLVD,AUSTIN,TX,78745,30.21814101,-97.77966206,"(30.21814101, -97.77966206)"
Building Permit,11/18/2021,1911 WILLOW CREEK DR,AUSTIN,TX,78741,30.23358855,-97.72718179,"(30.23358855, -97.72718179)"
Building Permit,11/18/2021,8230 SPICEWOOD SPRINGS RD BLDG 12,AUSTIN,TX,78759,30.42229637,-97.78930231,"(30.42229637, -97.78930231)"
Building Permit,11/18/2021,12713 MAGNOLIA MOUND TRL,AUSTIN,TX,78727,30.43802066,-97.74749389,"(30.43802066, -97.74749389)"
Building Permit,11/18/2021,3111 EANES CIR,AUSTIN,TX,78746,30.26593316,-97.80058638,"(30.26593316, -97.80058638)"
Building Permit,11/18/2021,2417 ROCKRIDGE DR,AUSTIN,TX,78744,30.18255648,-97.75668244,"(30.18255648, -97.75668244)"
Building Permit,11/18/2021,5905 SAVIN HILL CT,AUSTIN,TX,78739,30.18299904,-97.89137352,"(30.18299904, -97.89137352)"
Building Permit,11/18/2021,1706 HETHER ST,AUSTIN,TX,78704,30.25148272,-97.77069565,"(30.25148272, -97.77069565)"
Building Permit,11/18/2021,9010 NORTH LAKE CREEK PKWY,AUSTIN,TX,78717,30.48655197,-97.80194978,"(30.48655197, -97.80194978)"
Building Permit,11/18/2021,11501 BURNET RD BLDG 903,AUSTIN,TX,78758,30.40020508,-97.71840394,"(30.40020508, -97.71840394)"
Building Permit,11/18/2021,1712 BEN CRENSHAW WAY,AUSTIN,TX,78746,30.28419247,-97.84594368,"(30.28419247, -97.84594368)"
Building Permit,11/18/2021,2330 WESTROCK DR,AUSTIN,TX,78704,30.24433294,-97.78550125,"(30.24433294, -97.78550125)"
Building Permit,11/18/2021,11521 N FM 620 RD BLDG C UNIT 850,AUSTIN,TX,78726,30.45465329,-97.82589259,"(30.45465329, -97.82589259)"
Building Permit,11/18/2021,9201 CIRCUIT OF THE AMERICAS BLVD,AUSTIN,TX,78617,30.13563446,-97.64404995,"(30.13563446, -97.64404995)"
Building Permit,11/18/2021,9201 CIRCUIT OF THE AMERICAS BLVD,AUSTIN,TX,78617,30.13563446,-97.64404995,"(30.13563446, -97.64404995)"
Building Permit,11/18/2021,9201 CIRCUIT OF THE AMERICAS BLVD,AUSTIN,TX,78617,30.13563446,-97.64404995,"(30.13563446, -97.64404995)"
Building Permit,11/18/2021,12508 PADUA DR,AUSTIN,TX,78739,30.17351696,-97.90819308,"(30.17351696, -97.90819308)"
Building Permit,11/18/2021,17216 ADORO DR,AUSTIN,TX,78653,30.28890025,-97.55194856,"(30.28890025, -97.55194856)"
Building Permit,11/18/2021,8600 MARTINDALE DR,AUSTIN,TX,78759,30.38131339,-97.75320506,"(30.38131339, -97.75320506)"
Building Permit,11/18/2021,609 E 47TH ST,AUSTIN,TX,78751,30.30858881,-97.72101963,"(30.30858881, -97.72101963)"
Building Permit,11/18/2021,2004 MISTYWOOD DR,AUSTIN,TX,78746,30.26359289,-97.80686721,"(30.26359289, -97.80686721)"
Building Permit,11/18/2021,1104 TOYATH ST,AUSTIN,TX,78703,30.28204638,-97.76297273,"(30.28204638, -97.76297273)"
Building Permit,11/18/2021,1104 TOYATH ST,AUSTIN,TX,78703,30.28204638,-97.76297273,"(30.28204638, -97.76297273)"
Building Permit,11/18/2021,3300 S US 183 HWY SB BLDG 1,AUSTIN,TX,78744,30.20165671,-97.6844043,"(30.20165671, -97.6844043)"
Building Permit,11/18/2021,3600 S IH 35 SVRD SB,AUSTIN,TX,78704,30.22235873,-97.74888756,"(30.22235873, -97.74888756)"
Building Permit,11/18/2021,12909 GANDIA DR,AUSTIN,TX,78652,30.16978383,-97.91365809,"(30.16978383, -97.91365809)"
Building Permit,11/18/2021,1602 NORTHUMBERLAND RD,AUSTIN,TX,78703,30.28761477,-97.7575795,"(30.28761477, -97.7575795)"
